1748564244.818559,2.305,2.1312,2.3335,1.9488,1.8709,2.0622,2.2715,2.0799,2.1817,1.8879,1.9341,2.2231,1.6066,1.9241,2.2121
1748564244.932995,2.1876,2.0681,2.1675,1.8465,1.8462,1.9212,2.1667,2.0823,2.1498,1.8129,1.8462,1.8975,1.396,1.583,1.1682
1748564245.046784,2.164,2.0359,2.2551,1.8266,1.7965,2.0243,2.1651,2.0426,2.1307,1.818,1.8199,2.1151,1.3004,1.5736,2.0189
1748564245.160608,2.1514,2.0469,2.2564,1.8032,1.781,2.0187,2.1713,2.0622,2.1439,1.8148,1.8075,2.1151,1.2126,1.4892,1.9985
1748564245.274634,2.1525,2.0496,2.2535,1.8156,1.796,2.0168,2.1525,2.0485,2.1296,1.7605,1.7737,2.0877,1.2287,1.5072,1.9862
1748564245.389688,2.1347,2.0224,2.2443,1.8156,1.7882,2.02,2.182,2.0622,2.1371,1.7691,1.7442,2.1081,1.2609,1.5701,2.0232
1748564245.503277,2.1105,2.0168,2.1079,1.8035,1.7793,1.965,2.0622,2.0418,2.045,1.7154,1.7141,1.8632,1.2639,1.5134,0.9971
1748564245.6172721,2.11,2.0125,2.1014,1.7689,1.7968,1.8229,2.1022,2.0391,2.0579,1.6722,1.6633,1.7466,1.2923,1.5411,0.9767
1748564245.7312052,2.0998,2.0058,2.0985,1.7409,1.7804,1.7944,2.0794,2.0348,2.0536,1.7033,1.6652,1.8962,1.2746,1.6923,1.0264
1748564245.8447628,2.2978,2.2156,2.3789,1.9967,1.9727,2.1498,2.1997,2.1011,2.1842,1.6988,1.662,2.0498,1.2112,1.5045,2.0109
1748564245.9585211,2.2134,2.1495,2.3263,1.8688,1.882,2.0928,2.1267,2.0501,2.1549,1.659,1.5534,1.9913,1.1099,1.3281,1.955
1748564246.072522,2.2124,2.1414,2.3112,1.8513,1.8564,2.0509,2.1095,2.0286,2.1248,1.6437,1.5147,1.9679,1.0895,1.3971,1.951
1748564246.186476,2.2561,2.1839,2.3375,1.8605,1.8599,2.0525,2.1148,2.0214,2.1014,1.6633,1.5051,1.9765,1.1596,1.4189,1.9448
1748564246.300607,2.2293,2.1339,2.2827,1.7947,1.818,1.9733,2.0815,1.9703,2.0437,1.7028,1.5024,1.912,1.2276,1.5859,1.728
1748564246.416391,2.2572,2.1621,2.3171,1.7922,1.8492,2.0235,2.132,2.0332,2.0622,1.7382,1.5725,1.9311,1.2338,1.5765,1.9231
1748564246.528914,2.2803,2.1568,2.3088,1.8078,1.8704,2.012,2.1672,2.0324,2.0463,1.8057,1.6356,1.9075,1.3047,1.7519,1.9633
1748564246.643275,2.2731,2.1328,2.2905,1.8629,1.9002,2.0259,2.2199,2.0899,2.0407,1.8333,1.6657,1.8728,1.237,1.8282,2.0227
1748564246.7580318,2.2905,2.1374,2.2849,1.8559,1.9072,2.0066,2.1949,2.0429,2.0023,1.858,1.763,1.8301,1.3025,1.8833,1.9991
1748564246.871496,2.1884,2.0912,2.1747,1.7334,1.8242,1.7785,1.9711,1.937,1.9179,1.7055,1.7361,1.7245,1.2442,1.6351,1.1427
1748564246.984902,2.2336,2.0891,2.268,1.8194,1.8817,2.0292,2.2172,2.085,2.0915,1.8905,1.8008,1.8844,1.424,1.8263,2.0294
1748564247.098942,2.2091,2.0592,2.2518,1.7818,1.8478,2.0262,2.1863,2.0515,2.0901,1.8932,1.7812,1.9314,1.4027,1.7793,2.0412
